mission,year,country,location,latitude,longitude,Infantry,NoTroops,Reserve,hq,UNPOL,Med,Av,UNMO,ave.no.troops
UNIFIL,2001,Lebanon,Naqoura,33.111797,35.125602,150,1785,0,3,0,1,1,0,1785
UNAMID,2016,Sudan,Zam Zam,13.487886,25.312876,420,600,120,2,0,0,0,0,540
UNIFIL,2001,Lebanon,unnamed location/Position 1-26,33.169521,35.1858695,0,150,0,0,0,0,0,0,150
UNIFIL,2001,Lebanon,unnamed location/Position 5-10,33.183831,35.2316813,0,0,0,1,0,0,0,0,0
UNIFIL,2001,Lebanon,unnamed location/Position 9-1,33.263858,35.4104035,0,35,0,1,0,0,0,0,35
UNIFIL,2001,Lebanon,unnamed location/Position 8-46,33.23783,35.33731,0,150,0,0,0,0,0,0,150
UNIFIL,2001,Lebanon,Tibnin/ Position 6-6,33.19333,35.41056,0,150,0,0,0,0,0,0,150
UNIFIL,2001,Lebanon,unnamed location/Position 6-43,33.191062,35.3927032,0,0,0,1,0,0,0,0,0
UNIFIL,2001,Lebanon,unnamed location/Position 4-2,33.368889,35.623056,0,0,0,1,0,0,0,0,0
UNIFIL,2001,Lebanon,Position 8-18,33.235132,35.4049283,0,0,0,1,0,0,0,0,0
UNIFIL,2001,Lebanon,unnamed location/Position 4-8,33.358006,35.6528226,150,150,0,0,0,0,0,0,150
UNIFIL,2001,Lebanon,unnamed location,33.197261,35.3039643,0,150,150,0,0,0,0,0,150
UNIFIL,2001,Lebanon,unnamed location/Position 1-0,33.193053,35.2595523,0,650,0,1,0,0,0,0,650
UNIFIL,2002,Lebanon,Naqoura,33.111797,35.125602,150,1785,0,3,0,1,1,0,1785
UNIFIL,2002,Lebanon,unnamed location/Position 1-26,33.169521,35.1858695,0,150,0,0,0,0,0,0,150
UNIFIL,2002,Lebanon,unnamed location/Position 5-10,33.183831,35.2316813,0,0,0,1,0,0,0,0,0
UNIFIL,2002,Lebanon,unnamed location/Position 9-1,33.263858,35.4104035,0,150,150,0,0,0,0,0,150
UNIFIL,2002,Lebanon,Tibnin/ Position 6-5,33.19333,35.41056,0,150,0,0,0,0,0,0,150
UNIFIL,2002,Lebanon,unnamed location/Position 6-43,33.191062,35.3927032,0,0,0,1,0,0,0,0,0
UNIFIL,2002,Lebanon,Position 4-2,33.368889,35.623056,0,0,0,1,0,0,0,0,0
UNIFIL,2002,Lebanon,unnamed location/Position 4-8,33.358006,35.6528226,150,150,0,0,0,0,0,0,150
UNIFIL,2002,Lebanon,unnamed location/Position 1-0,33.193053,35.2595523,0,0,0,1,0,0,0,0,0
UNAMID,2017,Sudan,Zam Zam,13.487886,25.312876,480,600,150,2,0,0,0,0,630
UNIFIL,2002,Lebanon,Position 1-26,33.169521,35.1858695,0,150,0,0,0,0,0,0,150
UNIFIL,2002,Lebanon,Position 5-10,33.183831,35.2316813,0,0,0,1,0,0,0,0,0
UNIFIL,2002,Lebanon,Position 9-1,33.263858,35.4104035,0,150,150,0,0,0,0,0,150
UNIFIL,2002,Lebanon,Position 6-43,33.191062,35.3927032,0,0,0,1,0,0,0,0,0
UNIFIL,2002,Lebanon,Position 4-8,33.358006,35.6528226,150,150,0,0,0,0,0,0,150
UNIFIL,2002,Lebanon,Position 1-0,33.193053,35.2595523,0,0,0,1,0,0,0,0,0
UNIFIL,2003,Lebanon,Naqoura,33.111797,35.125602,150,1785,0,3,0,1,1,0,1785
UNIFIL,2003,Lebanon,Position 5-10,33.183831,35.2316813,0,0,0,1,0,0,0,0,0
UNIFIL,2003,Lebanon,Position 6-43,33.191062,35.3927032,0,0,0,1,0,0,0,0,0
UNIFIL,2003,Lebanon,Tibnin/ Position 6-5,33.19333,35.41056,0,150,0,0,0,0,0,0,150
UNIFIL,2003,Lebanon,Position 4-2,33.368889,35.623056,0,0,0,1,0,0,0,0,0
UNIFIL,2003,Lebanon,Position 9-1,33.263858,35.4104035,0,150,150,0,0,0,0,0,150
UNIFIL,2004,Lebanon,Naqoura,33.111797,35.125602,150,1785,0,3,0,1,1,0,1785
UNIFIL,2004,Lebanon,Position 5-10,33.183831,35.2316813,0,0,0,1,0,0,0,0,0
UNIFIL,2004,Lebanon,Position 6-43,33.191062,35.3927032,0,0,0,1,0,0,0,0,0
UNIFIL,2004,Lebanon,Tibnin/ Position 6-5,33.19333,35.41056,0,150,0,0,0,0,0,0,150
UNIFIL,2004,Lebanon,Position 4-2,33.368889,35.623056,0,0,0,1,0,0,0,0,0
UNIFIL,2004,Lebanon,Position 9-1,33.263858,35.4104035,0,150,150,0,0,0,0,0,150
UNIFIL,2005,Lebanon,Naqoura,33.111797,35.125602,150,1785,0,3,0,1,1,0,1785
UNIFIL,2005,Lebanon,Position 5-10,33.183831,35.2316813,0,0,0,1,0,0,0,0,0
UNIFIL,2005,Lebanon,Position 6-43,33.191062,35.3927032,0,0,0,1,0,0,0,0,0
UNIFIL,2005,Lebanon,Tibnin/ Position 6-5,33.19333,35.41056,0,150,0,0,0,0,0,0,150
UNIFIL,2005,Lebanon,Position 4-2,33.368889,35.623056,0,0,0,1,0,0,0,0,0
UNIFIL,2005,Lebanon,Position 9-1,33.263858,35.4104035,0,150,150,0,0,0,0,0,150
UNIFIL,2006,Lebanon,Naqoura,33.111797,35.125602,150,1785,0,3,0,1,1,0,1785
UNIFIL,2006,Lebanon,Position 5-10,33.183831,35.2316813,0,0,0,1,0,0,0,0,0
UNIFIL,2006,Lebanon,Position 6-43,33.191062,35.3927032,0,0,0,1,0,0,0,0,0
UNIFIL,2006,Lebanon,Tibnin/ Position 6-5,33.19333,35.41056,0,150,0,0,0,0,0,0,150
UNIFIL,2006,Lebanon,Position 4-2,33.368889,35.623056,0,0,0,1,0,0,0,0,0
UNIFIL,2006,Lebanon,Position 9-1,33.263858,35.4104035,0,150,150,0,0,0,0,0,150
UNIFIL,2007,Lebanon,Naqoura,33.111797,35.125602,0,1635,0,3,0,1,1,0,1635
UNIFIL,2007,Lebanon,Position 2-31,33.155965,35.196764,0,150,0,0,0,0,0,0,150
UNIFIL,2007,Lebanon,Position 2-3,33.1521074,35.1972647,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 1-0A,33.108333,35.209167,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 5-10,33.183831,35.2316813,0,0,0,1,0,0,0,0,325
UNIFIL,2007,Lebanon,Position 2-4,33.215291,35.249451,0,0,0,1,0,0,0,0,75
UNIFIL,2007,Lebanon,Position 2-1,33.257609,35.312757,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 6-43,33.191062,35.3927032,0,0,0,2,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 6-5,33.19333,35.41056,0,0,0,1,0,1,0,0,75
UNIFIL,2007,Lebanon,Position 9-1,33.263858,35.4104035,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 2-45,33.129167,35.391389,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 7-1,33.271389,35.491667,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 7-2,33.376041,35.616939,75,0,0,2,0,1,0,0,150
UNIFIL,2007,Lebanon,Position 7-3,33.381028,35.613174,75,0,0,1,0,0,0,0,150
UNIFIL,2007,Lebanon,Position 4-2,33.368889,35.623056,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 7-4,33.409167,35.638333,75,0,0,1,0,0,0,0,75
UNIFIL,2007,Lebanon,Position 8-30,33.183619,35.505105,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 2-45A,33.129167,35.391389,150,150,0,0,0,0,0,0,150
UNIFIL,2007,Lebanon,Position 5-66,33.128243,35.350073,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 5-10,33.183831,35.2316813,0,650,0,0,0,0,0,0,325
UNIFIL,2007,Lebanon,Position 2-4,33.215291,35.249451,0,150,0,0,0,0,0,0,75
UNIFIL,2007,Lebanon,Position 6-5,33.19333,35.41056,0,150,0,1,0,1,0,0,75
UNIFIL,2007,Lebanon,Position 7-2,33.376041,35.616939,75,300,0,2,0,1,0,0,150
UNIFIL,2007,Lebanon,Position 7-3,33.381028,35.613174,75,300,0,0,0,0,0,0,150
UNIFIL,2007,Lebanon,Position 7-4,33.409167,35.638333,75,150,0,0,0,0,0,0,75
UNIFIL,2007,Lebanon,Position 2-5,33.277612,35.2492808,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Position 1-26,33.169521,35.1858695,0,0,0,1,0,0,0,0,0
UNIFIL,2007,Lebanon,Maritime Task Force,33.1216998,35.1339995,0,NA,0,0,0,0,0,0,NA
UNIFIL,2008,Lebanon,Naqoura,33.111797,35.125602,200,1250,0,3,0,1,1,0,1400
UNIFIL,2008,Lebanon,Position 2-31,33.155965,35.196764,0,150,0,0,0,0,0,0,150
UNIFIL,2008,Lebanon,Position 5-66,33.128243,35.350073,0,0,0,1,0,0,0,0,0
UNIFIL,2008,Lebanon,Position 5-10,33.183831,35.2316813,0,650,0,0,0,0,0,0,650
UNIFIL,2008,Lebanon,Position 2-4,33.215291,35.249451,0,150,0,0,0,0,0,0,150
UNIFIL,2008,Lebanon,Position 2-1,33.257609,35.312757,0,0,0,1,0,0,0,0,0
UNIFIL,2008,Lebanon,Position 6-43,33.191062,35.3927032,0,0,0,2,0,0,0,0,50
UNIFIL,2008,Lebanon,Position 6-5,33.19333,35.41056,0,300,0,1,0,1,0,0,300
UNIFIL,2008,Lebanon,Position 9-1,33.263858,35.4104035,0,0,0,1,0,0,0,0,0
UNIFIL,2008,Lebanon,Position 2-45,33.129167,35.391389,50,150,0,1,0,0,0,0,200
UNIFIL,2008,Lebanon,Position 7-1,33.271389,35.491667,0,0,0,1,0,0,0,0,0
UNIFIL,2008,Lebanon,Position 7-2,33.376041,35.616939,161,300,0,2,0,1,0,0,311
UNIFIL,2008,Lebanon,Position 4-2,33.368889,35.623056,0,0,0,1,0,0,0,0,0
UNIFIL,2008,Lebanon,Position 7-4,33.409167,35.638333,150,150,0,0,0,0,0,0,150
UNIFIL,2008,Lebanon,Position 8-30,33.183619,35.505105,0,0,0,1,0,0,0,0,0
UNIFIL,2008,Lebanon,Position 2-5,33.277612,35.2492808,0,0,0,1,0,0,0,0,0
UNIFIL,2008,Lebanon,Position 1-26,33.169521,35.1858695,0,0,0,1,0,0,0,0,0
UNIFIL,2008,Lebanon,Maritime Task Force,33.1216998,35.1339995,0,NA,0,0,0,0,0,0,NA
UNIFIL,2008,Lebanon,Naqoura,33.111797,35.125602,200,1700,0,3,0,1,1,0,1400
UNIFIL,2008,Lebanon,Position 6-43,33.191062,35.3927032,0,150,0,2,0,0,0,0,50
UNIFIL,2008,Lebanon,Position 2-45,33.129167,35.391389,50,300,0,1,0,0,0,0,200
UNIFIL,2008,Lebanon,Position 7-2,33.376041,35.616939,161,335,0,2,0,1,0,0,311
UNIFIL,2009,Lebanon,Naqoura,33.111797,35.125602,300,1700,0,3,0,1,1,0,1700
UNIFIL,2009,Lebanon,Position 2-31,33.155965,35.196764,0,150,0,0,0,0,0,0,150
UNIFIL,2009,Lebanon,Position 5-66,33.128243,35.350073,0,0,0,1,0,0,0,0,0
UNIFIL,2009,Lebanon,Position 5-10,33.183831,35.2316813,0,650,0,0,0,0,0,0,650
UNIFIL,2009,Lebanon,Position 2-4,33.215291,35.249451,0,150,0,0,0,0,0,0,150
UNIFIL,2009,Lebanon,Position 2-1,33.257609,35.312757,0,0,0,1,0,0,0,0,0
UNIFIL,2009,Lebanon,Position 6-43,33.191062,35.3927032,0,150,0,2,0,0,0,0,150
UNIFIL,2009,Lebanon,Position 6-5,33.19333,35.41056,0,300,0,1,0,1,0,0,225
UNIFIL,2009,Lebanon,Position 9-1,33.263858,35.4104035,0,0,0,1,0,0,0,0,0
UNIFIL,2009,Lebanon,Position 2-45,33.129167,35.391389,150,300,0,1,0,0,0,0,300
UNIFIL,2009,Lebanon,Position 7-1,33.271389,35.491667,0,0,0,1,0,0,0,0,0
UNIFIL,2009,Lebanon,Position 7-2,33.376041,35.616939,92,485,0,2,0,1,1,0,392
UNIFIL,2009,Lebanon,Position 4-2,33.368889,35.623056,0,0,0,1,0,0,0,0,0
UNIFIL,2009,Lebanon,Position 7-4,33.409167,35.638333,150,150,0,0,0,0,0,0,150
UNIFIL,2009,Lebanon,Position 8-30,33.183619,35.505105,0,0,0,1,0,0,0,0,0
UNIFIL,2009,Lebanon,Position 2-5,33.277612,35.2492808,0,0,0,1,0,0,0,0,0
UNIFIL,2009,Lebanon,Position 1-26,33.169521,35.1858695,0,0,0,1,0,0,0,0,0
UNIFIL,2009,Lebanon,Maritime Task Force,33.1216998,35.1339995,0,NA,0,0,0,0,0,0,NA
UNIFIL,2009,Lebanon,Position 6-5,33.19333,35.41056,0,150,0,1,0,1,0,0,225
UNIFIL,2009,Lebanon,Position 7-2,33.376041,35.616939,92,300,0,2,0,1,1,0,392
UNIFIL,2009,Lebanon,Position 4-28,33.278333,35.636111,35,35,0,0,0,0,0,0,35
UNIFIL,2009,Lebanon,Position 4-30,33.326571,35.6418103,150,150,0,0,0,0,0,0,150
UNIFIL,2010,Lebanon,Naqoura,33.111797,35.125602,300,2050,0,3,0,1,1,0,2050
UNIFIL,2010,Lebanon,Position 2-31,33.155965,35.196764,0,150,0,0,0,0,0,0,150
UNIFIL,2010,Lebanon,Position 5-66,33.128243,35.350073,650,650,0,1,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 5-10,33.183831,35.2316813,0,650,0,1,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 2-4,33.215291,35.249451,0,150,0,1,0,0,0,0,150
UNIFIL,2010,Lebanon,Position 2-1,33.257609,35.312757,650,650,0,1,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 6-43,33.191062,35.3927032,1300,1950,0,1,0,0,0,0,1300
UNIFIL,2010,Lebanon,Position 6-5,33.19333,35.41056,0,150,0,1,0,0,0,0,150
UNIFIL,2010,Lebanon,Position 9-1,33.263858,35.4104035,0,300,0,1,0,0,0,0,300
UNIFIL,2010,Lebanon,Position 2-45,33.129167,35.391389,975,1300,0,1,0,0,0,0,1300
UNIFIL,2010,Lebanon,Position 7-1,33.271389,35.491667,650,650,0,1,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 7-2,33.376041,35.616939,2600,2750,0,1,0,1,0,0,2750
UNIFIL,2010,Lebanon,Position 4-2,33.368889,35.623056,650,650,0,1,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 7-4,33.409167,35.638333,150,150,0,1,0,0,0,0,150
UNIFIL,2010,Lebanon,Position 8-30,33.183619,35.505105,650,650,0,1,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 2-5,33.277612,35.2492808,650,650,0,1,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 1-26,33.169521,35.1858695,0,650,0,1,0,0,0,0,650
UNIFIL,2010,Lebanon,Maritime Task Force,33.1216998,35.1339995,0,NA,0,0,0,0,0,0,NA
UNIFIL,2010,Lebanon,Position 4-28,33.278333,35.636111,35,35,0,0,0,0,0,0,35
UNIFIL,2010,Lebanon,Position 2-3,33.1521074,35.1972647,996,685,0,1,0,0,0,0,1410
UNIFIL,2010,Lebanon,Position 7-3,33.381028,35.613174,0,150,0,0,0,0,0,0,150
UNIFIL,2010,Lebanon,Position 5-10,33.183831,35.2316813,0,650,0,0,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 2-4,33.215291,35.249451,0,150,0,0,0,0,0,0,150
UNIFIL,2010,Lebanon,Position 2-1,33.257609,35.312757,650,650,0,0,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 6-43,33.191062,35.3927032,1300,650,0,0,0,0,0,0,1300
UNIFIL,2010,Lebanon,Position 9-1,33.263858,35.4104035,0,300,0,0,0,0,0,0,300
UNIFIL,2010,Lebanon,Position 2-45,33.129167,35.391389,975,1300,0,0,0,0,0,0,1300
UNIFIL,2010,Lebanon,Position 7-1,33.271389,35.491667,650,650,0,0,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 7-2,33.376041,35.616939,2600,2750,0,0,0,1,0,0,2750
UNIFIL,2010,Lebanon,Position 4-2,33.368889,35.623056,650,650,0,0,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 7-4,33.409167,35.638333,150,150,0,0,0,0,0,0,150
UNIFIL,2010,Lebanon,Position 8-30,33.183619,35.505105,650,650,0,0,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 2-5,33.277612,35.2492808,650,650,0,0,0,0,0,0,650
UNIFIL,2010,Lebanon,Position 2-3,33.1521074,35.1972647,996,2135,0,0,0,0,0,0,1410
UNIFIL,2010,Lebanon,Position 9-66,33.302177,35.5649963,35,35,0,0,0,0,0,0,35
UNIFIL,2011,Lebanon,Naqoura,33.111797,35.125602,300,2050,0,3,0,1,1,0,2050
UNIFIL,2011,Lebanon,Position 2-31,33.155965,35.196764,0,150,0,0,0,0,0,0,150
UNIFIL,2011,Lebanon,Position 5-66,33.128243,35.350073,650,650,0,1,0,0,0,0,650
UNIFIL,2011,Lebanon,Position 5-10,33.183831,35.2316813,0,650,0,0,0,0,0,0,650
UNIFIL,2011,Lebanon,Position 2-4,33.215291,35.249451,0,150,0,0,0,0,0,0,150
UNIFIL,2011,Lebanon,Position 2-1,33.257609,35.312757,650,650,0,0,0,0,0,0,650
UNIFIL,2011,Lebanon,Position 6-43,33.191062,35.3927032,650,650,0,0,0,0,0,0,650
UNIFIL,2011,Lebanon,Position 9-1,33.263858,35.4104035,0,300,325,0,0,0,0,0,475
UNIFIL,2011,Lebanon,Position 2-45,33.129167,35.391389,325,650,75,0,0,0,0,0,400
UNIFIL,2011,Lebanon,Position 7-1,33.271389,35.491667,650,650,0,0,0,0,0,0,650
UNIFIL,2011,Lebanon,Position 7-2,33.376041,35.616939,2600,2750,0,0,0,1,0,0,2750
UNIFIL,2011,Lebanon,Position 4-2,33.368889,35.623056,650,650,0,0,0,0,0,0,650
UNIFIL,2011,Lebanon,Position 7-4,33.409167,35.638333,150,150,0,0,0,0,0,0,150
UNIFIL,2011,Lebanon,Position 8-30,33.183619,35.505105,650,650,0,0,0,0,0,0,650
UNIFIL,2011,Lebanon,Position 2-5,33.277612,35.2492808,650,650,0,0,0,0,0,0,650
UNIFIL,2011,Lebanon,Position 1-26,33.169521,35.1858695,0,650,0,1,0,0,0,0,650
UNIFIL,2011,Lebanon,Maritime Task Force,33.1216998,35.1339995,0,NA,0,0,0,0,0,0,NA
UNIFIL,2011,Lebanon,Position 2-3,33.1521074,35.1972647,1958,2285,0,0,0,0,0,0,2285
UNIFIL,2011,Lebanon,Position 7-3,33.381028,35.613174,0,300,0,0,0,0,0,0,300
UNIFIL,2011,Lebanon,Position 9-66,33.302177,35.5649963,35,35,0,0,0,0,0,0,35
UNIFIL,2011,Lebanon,Position 2-46,33.139444,35.397028,0,650,0,0,0,0,0,0,650
UNIFIL,2011,Lebanon,Position 9-1,33.263858,35.4104035,0,650,325,0,0,0,0,0,475
UNIFIL,2011,Lebanon,Position 2-45,33.129167,35.391389,325,150,75,0,0,0,0,0,400
UNIFIL,2011,Lebanon,Position 6-5,33.19333,35.41056,650,650,0,0,0,0,0,0,650
UNIFIL,2012,Lebanon,Naqoura,33.111797,35.125602,300,2050,0,3,0,1,1,0,2050
UNIFIL,2012,Lebanon,Position 2-31,33.155965,35.196764,0,150,0,0,0,0,0,0,150
UNIFIL,2012,Lebanon,Position 5-66,33.128243,35.350073,650,650,0,1,0,0,0,0,650
UNIFIL,2012,Lebanon,Position 5-10,33.183831,35.2316813,0,650,0,0,0,0,0,0,650
UNIFIL,2012,Lebanon,Position 2-4,33.215291,35.249451,0,150,0,0,0,0,0,0,150
UNIFIL,2012,Lebanon,Position 2-1,33.257609,35.312757,185,185,0,0,0,0,0,0,185
UNIFIL,2012,Lebanon,Position 6-43,33.191062,35.3927032,650,650,0,0,0,0,0,0,650
UNIFIL,2012,Lebanon,Position 9-1,33.263858,35.4104035,0,650,650,0,0,0,0,0,650
UNIFIL,2012,Lebanon,Position 2-45,33.129167,35.391389,0,150,150,0,0,0,0,0,150
UNIFIL,2012,Lebanon,Position 7-1,33.271389,35.491667,650,650,0,0,0,0,0,0,650
UNIFIL,2012,Lebanon,Position 7-2,33.376041,35.616939,2600,2750,0,0,0,1,0,0,2750
UNIFIL,2012,Lebanon,Position 4-2,33.368889,35.623056,650,650,0,0,0,0,0,0,650
UNIFIL,2012,Lebanon,Position 7-4,33.409167,35.638333,150,150,0,0,0,0,0,0,150
UNIFIL,2012,Lebanon,Position 8-30,33.183619,35.505105,650,650,0,0,0,0,0,0,650
UNIFIL,2012,Lebanon,Position 2-5,33.277612,35.2492808,650,650,0,0,0,0,0,0,650
UNIFIL,2012,Lebanon,Position 1-26,33.169521,35.1858695,0,650,0,1,0,0,0,0,650
UNIFIL,2012,Lebanon,Maritime Task Force,33.1216998,35.1339995,0,NA,0,0,0,0,0,0,NA
UNIFIL,2012,Lebanon,Position 2-3,33.1521074,35.1972647,35,2285,0,0,0,0,0,0,2285
UNIFIL,2012,Lebanon,Position 7-3,33.381028,35.613174,0,300,0,0,0,0,0,0,300
UNIFIL,2012,Lebanon,Position 9-66,33.302177,35.5649963,35,35,0,0,0,0,0,0,35
UNIFIL,2012,Lebanon,Position 2-46,33.139444,35.397028,0,650,0,0,0,0,0,0,650
UNIFIL,2012,Lebanon,Position 6-5,33.19333,35.41056,650,650,0,0,0,0,0,0,650
UNIFIL,2013,Lebanon,Naqoura,33.111797,35.125602,150,2700,0,3,0,1,1,0,2700
UNIFIL,2013,Lebanon,Position 5-66,33.128243,35.350073,650,650,0,1,0,0,0,0,650
UNIFIL,2013,Lebanon,Position 5-10,33.183831,35.2316813,0,650,0,0,0,0,0,0,650
UNIFIL,2013,Lebanon,Position 2-4,33.215291,35.249451,0,150,0,0,0,0,0,0,150
UNIFIL,2013,Lebanon,Position 6-43,33.191062,35.3927032,650,650,0,0,0,0,0,0,650
UNIFIL,2013,Lebanon,Position 9-1,33.263858,35.4104035,650,685,0,0,0,0,0,0,685
UNIFIL,2013,Lebanon,Position 2-45,33.129167,35.391389,650,650,0,0,0,0,0,0,650
UNIFIL,2013,Lebanon,Position 7-1,33.271389,35.491667,650,650,0,0,0,0,0,0,650
UNIFIL,2013,Lebanon,Position 7-2,33.376041,35.616939,2600,2785,0,0,0,1,0,0,2785
UNIFIL,2013,Lebanon,Position 4-2,33.368889,35.623056,650,650,0,0,0,0,0,0,650
UNIFIL,2013,Lebanon,Position 7-4,33.409167,35.638333,150,150,0,0,0,0,0,0,150
UNIFIL,2013,Lebanon,Position 8-30,33.183619,35.505105,650,650,0,0,0,0,0,0,650
UNIFIL,2013,Lebanon,Position 2-5,33.277612,35.2492808,650,650,0,0,0,0,0,0,650
UNIFIL,2013,Lebanon,Position 1-26,33.169521,35.1858695,0,650,0,1,0,0,0,0,650
UNIFIL,2013,Lebanon,Maritime Task Force,33.1216998,35.1339995,0,NA,0,0,0,0,0,0,NA
UNIFIL,2013,Lebanon,Position 2-3,33.1521074,35.1972647,1950,2100,0,0,0,0,0,0,2100
UNIFIL,2013,Lebanon,Position 7-3,33.381028,35.613174,0,150,0,0,0,0,0,0,150
UNIFIL,2013,Lebanon,Position 2-46,33.139444,35.397028,0,650,0,0,0,0,0,0,650
UNIFIL,2014,Lebanon,Naqoura,33.111797,35.125602,300,2850,0,3,0,1,1,0,2850
UNIFIL,2014,Lebanon,Position 5-66,33.128243,35.350073,0,150,0,1,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 5-10,33.183831,35.2316813,0,650,0,0,0,0,0,0,650
UNIFIL,2014,Lebanon,Position 6-43,33.191062,35.3927032,0,0,0,1,0,0,0,0,0
UNIFIL,2014,Lebanon,Position 9-1,33.263858,35.4104035,150,450,0,1,0,0,0,0,450
UNIFIL,2014,Lebanon,Position 2-45,33.129167,35.391389,300,600,0,1,0,0,0,0,600
UNIFIL,2014,Lebanon,Position 7-1,33.271389,35.491667,150,300,0,1,0,0,0,0,300
UNIFIL,2014,Lebanon,Position 7-2,33.376041,35.616939,150,750,0,2,0,1,0,0,750
UNIFIL,2014,Lebanon,Position 4-2,33.368889,35.623056,0,150,0,1,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 8-30,33.183619,35.505105,0,150,0,1,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 2-5,33.277612,35.2492808,150,600,0,1,0,0,0,0,600
UNIFIL,2014,Lebanon,Position 1-26,33.169521,35.1858695,0,150,0,1,0,0,0,0,150
UNIFIL,2014,Lebanon,Maritime Task Force,33.1216998,35.1339995,0,NA,0,0,0,0,0,0,NA
UNIFIL,2014,Lebanon,Position 2-3,33.1521074,35.1972647,150,1400,0,2,0,0,0,0,1400
UNIFIL,2014,Lebanon,Position 7-3,33.381028,35.613174,150,450,0,0,0,0,0,0,450
UNIFIL,2014,Lebanon,Position 2-46,33.139444,35.397028,0,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 4-7C,33.329444,35.736667,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 9-10,33.26968,35.4164117,0,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 9-2,33.3029797,35.4499026,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 5-42,33.1052786,35.3172988,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 5-20,33.089806,35.3709543,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 8-36,33.12997,35.4928473,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 9-63,33.245637,35.5397504,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 8-33,33.209125,35.5346945,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 8-32,33.1966805,35.5404741,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 8-34,33.162827,35.5249914,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 6-40,33.1869162,35.3856447,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 1-0A,33.108333,35.209167,150,300,0,0,0,0,0,0,300
UNIFIL,2014,Lebanon,Position 4-28,33.278333,35.636111,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 4-31,33.3115033,35.7055894,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 6-16,33.1836763,35.4367996,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 4-3,33.377072,35.6403593,300,300,0,0,0,0,0,0,300
UNIFIL,2014,Lebanon,Position 8-31,33.204592,35.4853743,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 9-15,33.2738454,35.5294512,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 4-30,33.326571,35.6418103,150,150,0,0,0,0,0,0,150
UNIFIL,2014,Lebanon,Position 2-1,33.257609,35.312757,0,0,0,1,0,0,0,0,0
UNIFIL,2014,Lebanon,Position 9-66,33.302177,35.5649963,150,150,0,0,0,0,0,0,150
UNIFIL,2015,Lebanon,Naqoura,33.111797,35.125602,300,2700,0,3,0,1,1,0,2700
UNIFIL,2015,Lebanon,Position 5-66,33.128243,35.350073,0,150,0,1,0,0,0,0,150
UNIFIL,2015,Lebanon,Position 5-10,33.183831,35.2316813,0,650,0,0,0,0,0,0,275
UNIFIL,2015,Lebanon,Position 6-43,33.191062,35.3927032,150,150,0,0,0,0,0,0,150
UNIFIL,2015,Lebanon,Position 9-1,33.263858,35.4104035,150,450,0,1,0,0,0,0,450
