mission,year,location,latitude,longitude,Infantry,eng,med,sig,av,riv,maint,trans
MINURSO,2014,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2014,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2014,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2014,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINURSO,2015,Ad Dakhla,23.68477,-15.95798,0,0,0,0,0,0,0,0
MINURSO,2015,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0
MINURSO,2015,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0
MINURSO,2015,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0
MINURSO,2015,Laayoune,27.135,-13.1625,0,0,3,0,0,0,0,0
MINURSO,2015,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0
MINURSO,2015,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0
MINURSO,2015,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0
MINURSO,2015,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2015,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2015,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2015,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINURSO,2016,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0
MINURSO,2016,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0
MINURSO,2016,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0
MINURSO,2016,Laayoune,27.135,-13.1625,0,0,1,0,0,0,0,0
MINURSO,2016,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0
MINURSO,2016,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0
MINURSO,2016,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0
MINURSO,2016,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2016,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2016,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2016,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINURSO,2017,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0
MINURSO,2017,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0
MINURSO,2017,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0
MINURSO,2017,Laayoune,27.135,-13.1625,0,0,3,0,0,0,0,0
MINURSO,2017,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0
MINURSO,2017,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0
MINURSO,2017,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0
MINURSO,2017,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2017,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2017,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2017,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINURSO,2018,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0
MINURSO,2018,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0
MINURSO,2018,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0
MINURSO,2018,Laayoune,27.135,-13.1625,0,0,3,0,0,0,0,0
MINURSO,2018,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0
MINURSO,2018,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0
MINURSO,2018,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0
MINURSO,2018,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2018,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2018,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2018,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINURSO,2019,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0
MINURSO,2019,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0
MINURSO,2019,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0
MINURSO,2019,Guerguerat,21.216667,-17.016667,0,0,0,0,0,0,0,0
MINURSO,2019,Laayoune,27.135,-13.1625,0,0,3,0,0,0,0,0
MINURSO,2019,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0
MINURSO,2019,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0
MINURSO,2019,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0
MINURSO,2019,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2019,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2019,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2019,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINURSO,2020,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0
MINURSO,2020,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0
MINURSO,2020,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0
MINURSO,2020,Laayoune,27.135,-13.1625,0,0,3,0,0,0,0,0
MINURSO,2020,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0
MINURSO,2020,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0
MINURSO,2020,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0
MINURSO,2020,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2020,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2020,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2020,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINURSO,2021,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0
MINURSO,2021,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0
MINURSO,2021,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0
MINURSO,2021,Laayoune,27.135,-13.1625,0,0,2,0,0,0,0,0
MINURSO,2021,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0
MINURSO,2021,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0
MINURSO,2021,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0
MINURSO,2021,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2021,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2021,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2021,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINURSO,2022,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0
MINURSO,2022,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0
MINURSO,2022,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0
MINURSO,2022,Laayoune,27.135,-13.1625,0,0,1,0,0,0,0,0
MINURSO,2022,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0
MINURSO,2022,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0
MINURSO,2022,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0
MINURSO,2022,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2022,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2022,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2022,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINURSO,2023,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0
MINURSO,2023,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0
MINURSO,2023,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0
MINURSO,2023,Laayoune,27.135,-13.1625,0,0,2,0,0,0,0,0
MINURSO,2023,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0
MINURSO,2023,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0
MINURSO,2023,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0
MINURSO,2023,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2023,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2023,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2023,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINURSO,2024,Agwanit,22.1934,-13.140930000000001,0,0,0,0,0,0,0,0
MINURSO,2024,Awsard,22.551639,-14.331643,0,0,0,0,0,0,0,0
MINURSO,2024,Bir Lahlou,26.3268627,-9.5494739,0,0,0,0,0,0,0,0
MINURSO,2024,Laayoune,27.135,-13.1625,0,0,2,0,0,0,0,0
MINURSO,2024,Mahbas,27.424267,-9.06598,0,0,0,0,0,0,0,0
MINURSO,2024,Mehaires,26.1472,-11.0692,0,0,0,0,0,0,0,0
MINURSO,2024,Mijek,23.4735871,-12.7597541,0,0,0,0,0,0,0,0
MINURSO,2024,Oum Dreyga,24.166667,-13.25,0,0,0,0,0,0,0,0
MINURSO,2024,Smara,26.73841,-11.67194,0,0,0,0,0,0,0,0
MINURSO,2024,Tifariti,26.092778,-10.608889,0,0,0,0,0,0,0,0
MINURSO,2024,Tindouf,27.67111,-8.14743,0,0,0,0,0,0,0,0
MINUSCA,2014,Bambari,5.76388,20.670733,650,0,0,0,0,0,0,0
MINUSCA,2014,Bangui,4.393797,18.559861,1300,2,0,0,2,0,0,0
MINUSCA,2014,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2014,Bouar,5.943066,15.598526,650,0,0,0,0,0,0,0
MINUSCA,2014,Bria,6.539023,21.99111,650,2,0,0,0,0,0,0
MINUSCA,2014,Kaga Bandoro,6.995947,19.184232,650,2,2,2,0,0,0,0
MINUSCA,2014,Mbaiki,3.866552,17.983117,650,0,0,0,0,0,0,0
MINUSCA,2014,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2015,Bambari,5.76388,20.670733,650,0,0,0,0,0,0,0
MINUSCA,2015,Bangui,4.393797,18.559861,1300,3,3,1,3,0,0,1
MINUSCA,2015,Berberati,4.257356,15.787821,650,0,0,0,0,0,0,0
MINUSCA,2015,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2015,Bouar,5.943066,15.598526,650,0,0,0,0,0,0,0
MINUSCA,2015,Bria,6.539023,21.99111,866,3,0,0,0,0,0,0
MINUSCA,2015,Kaga Bandoro,6.995947,19.184232,650,3,3,3,0,0,0,0
MINUSCA,2015,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2015,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,0
MINUSCA,2015,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,0
MINUSCA,2015,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,0
MINUSCA,2015,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,0
MINUSCA,2016,Bambari,5.76388,20.670733,650,0,0,0,0,0,0,0
MINUSCA,2016,Bangui,4.393797,18.559861,1516,3,3,0,3,0,2,3
MINUSCA,2016,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,0
MINUSCA,2016,Berberati,4.257356,15.787821,650,0,0,0,0,0,0,0
MINUSCA,2016,Birao,10.293262,22.782273,650,0,0,0,0,0,0,0
MINUSCA,2016,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2016,Bouar,5.943066,15.598526,650,1,0,3,0,0,0,0
MINUSCA,2016,Bria,6.539023,21.99111,650,3,3,2,1,0,0,0
MINUSCA,2016,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,0
MINUSCA,2016,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,0
MINUSCA,2016,Kaga Bandoro,6.995947,19.184232,650,3,3,3,0,0,0,0
MINUSCA,2016,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2016,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,0
MINUSCA,2016,Bangassou,4.737921,22.816399,0,0,0,0,0,0,0,0
MINUSCA,2016,Ndélé,8.411047,20.647584,0,0,0,0,0,0,0,0
MINUSCA,2016,Obo,5.39567,26.491755,0,0,0,0,0,0,0,0
MINUSCA,2016,Paoua,7.247378,16.434391,0,0,0,0,0,0,0,0
MINUSCA,2017,Bambari,5.76388,20.670733,650,0,0,0,0,0,0,0
MINUSCA,2017,Bangassou,4.737921,22.816399,0,0,0,0,0,0,0,0
MINUSCA,2017,Bangui,4.393797,18.559861,1950,3,3,0,3,0,0,3
MINUSCA,2017,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,0
MINUSCA,2017,Berberati,4.257356,15.787821,650,0,0,0,0,0,0,0
MINUSCA,2017,Birao,10.293262,22.782273,650,0,0,0,0,0,0,0
MINUSCA,2017,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2017,Bouar,5.943066,15.598526,650,3,0,3,0,0,0,0
MINUSCA,2017,Bria,6.539023,21.99111,650,3,3,1,3,0,0,0
MINUSCA,2017,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,0
MINUSCA,2017,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,0
MINUSCA,2017,Kaga Bandoro,6.995947,19.184232,650,3,3,1,0,0,0,0
MINUSCA,2017,Ndélé,8.411047,20.647584,0,0,0,0,0,0,0,0
MINUSCA,2017,Obo,5.39567,26.491755,0,0,0,0,0,0,0,0
MINUSCA,2017,Paoua,7.247378,16.434391,0,0,0,0,0,0,0,0
MINUSCA,2017,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2017,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,0
MINUSCA,2018,Bambari,5.76388,20.670733,866,0,0,0,0,0,0,0
MINUSCA,2018,Bangassou,4.737921,22.816399,650,0,0,0,0,0,0,0
MINUSCA,2018,Bangui,4.393797,18.559861,2166,3,3,0,3,0,0,3
MINUSCA,2018,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,0
MINUSCA,2018,Berberati,4.257356,15.787821,650,0,0,0,0,0,0,0
MINUSCA,2018,Birao,10.293262,22.782273,650,0,0,0,0,0,0,0
MINUSCA,2018,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2018,Bouar,5.943066,15.598526,650,3,0,2,0,0,0,0
MINUSCA,2018,Bria,6.539023,21.99111,216,3,3,0,3,0,0,0
MINUSCA,2018,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,0
MINUSCA,2018,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,0
MINUSCA,2018,Kaga Bandoro,6.995947,19.184232,650,3,3,0,0,0,0,0
MINUSCA,2018,Ndélé,8.411047,20.647584,0,0,0,0,0,0,0,0
MINUSCA,2018,Obo,5.39567,26.491755,0,0,0,0,0,0,0,0
MINUSCA,2018,Paoua,7.247378,16.434391,0,0,0,0,0,0,0,0
MINUSCA,2018,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2018,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,0
MINUSCA,2019,Bambari,5.76388,20.670733,1300,0,0,0,0,0,0,0
MINUSCA,2019,Bangassou,4.737921,22.816399,650,3,0,0,0,0,0,0
MINUSCA,2019,Bangui,4.393797,18.559861,1950,3,3,0,3,0,0,3
MINUSCA,2019,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,0
MINUSCA,2019,Berberati,4.257356,15.787821,650,0,0,0,0,0,0,0
MINUSCA,2019,Birao,10.293262,22.782273,650,0,0,0,0,0,0,0
MINUSCA,2019,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2019,Bouar,5.943066,15.598526,650,3,0,0,0,0,0,0
MINUSCA,2019,Bria,6.539023,21.99111,650,3,3,0,3,0,0,0
MINUSCA,2019,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,0
MINUSCA,2019,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,0
MINUSCA,2019,Kaga Bandoro,6.995947,19.184232,650,3,3,0,0,0,0,0
MINUSCA,2019,Ndélé,8.411047,20.647584,0,0,0,0,0,0,0,0
MINUSCA,2019,Obo,5.39567,26.491755,0,0,0,0,0,0,0,0
MINUSCA,2019,Paoua,7.247378,16.434391,0,0,0,0,0,0,0,0
MINUSCA,2019,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2019,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,0
MINUSCA,2020,Bambari,5.76388,20.670733,1300,0,0,0,0,0,0,0
MINUSCA,2020,Bangassou,4.737921,22.816399,650,3,0,0,0,0,0,0
MINUSCA,2020,Bangui,4.393797,18.559861,1516,3,3,0,3,0,0,3
MINUSCA,2020,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,0
MINUSCA,2020,Berberati,4.257356,15.787821,650,0,0,0,0,0,0,0
MINUSCA,2020,Birao,10.293262,22.782273,650,0,0,0,0,0,0,0
MINUSCA,2020,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2020,Bouar,5.943066,15.598526,650,3,0,0,2,0,0,0
MINUSCA,2020,Bria,6.539023,21.99111,650,3,3,0,3,0,0,0
MINUSCA,2020,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,0
MINUSCA,2020,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,0
MINUSCA,2020,Kaga Bandoro,6.995947,19.184232,650,3,3,0,0,0,0,0
MINUSCA,2020,Ndélé,8.411047,20.647584,0,0,0,0,0,0,0,0
MINUSCA,2020,Obo,5.39567,26.491755,0,0,0,0,0,0,0,0
MINUSCA,2020,Paoua,7.247378,16.434391,0,0,0,0,0,0,0,0
MINUSCA,2020,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2020,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,0
MINUSCA,2020,Alindao,5.02667,21.20876,650,0,0,0,0,0,0,0
MINUSCA,2020,Bocaranga,6.76546,15.77873,0,0,0,0,0,0,0,0
MINUSCA,2020,Mobaye,4.31902,21.17861,0,0,0,0,0,0,0,0
MINUSCA,2020,Nola,3.52494,16.04583,0,0,0,0,0,0,0,0
MINUSCA,2020,Rafaï,4.98861,23.9278,0,0,0,0,0,0,0,0
MINUSCA,2020,Zémio,5.03144,25.13614,0,0,0,0,0,0,0,0
MINUSCA,2021,Alindao,5.02667,21.20876,433,0,0,0,0,0,0,0
MINUSCA,2021,Bambari,5.76388,20.670733,1300,0,0,0,0,0,0,0
MINUSCA,2021,Bangassou,4.737921,22.816399,650,3,0,0,0,0,0,0
MINUSCA,2021,Bangui,4.393797,18.559861,1516,3,3,0,3,0,0,3
MINUSCA,2021,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,0
MINUSCA,2021,Berberati,4.257356,15.787821,650,0,0,0,0,0,0,0
MINUSCA,2021,Birao,10.293262,22.782273,650,0,0,0,0,0,0,0
MINUSCA,2021,Bocaranga,6.76546,15.77873,0,0,0,0,0,0,0,0
MINUSCA,2021,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2021,Bouar,5.943066,15.598526,650,3,0,0,3,0,0,0
MINUSCA,2021,Bria,6.539023,21.99111,650,3,3,0,3,0,0,0
MINUSCA,2021,Kaga Bandoro,6.995947,19.184232,650,3,3,0,0,0,0,0
MINUSCA,2021,Mobaye,4.31902,21.17861,0,0,0,0,0,0,0,0
MINUSCA,2021,Ndélé,8.411047,20.647584,0,0,0,0,0,0,0,0
MINUSCA,2021,Nola,3.52494,16.04583,0,0,0,0,0,0,0,0
MINUSCA,2021,Obo,5.39567,26.491755,0,0,0,0,0,0,0,0
MINUSCA,2021,Paoua,7.247378,16.434391,0,0,0,0,0,0,0,0
MINUSCA,2021,Rafaï,4.98861,23.9278,0,0,0,0,0,0,0,0
MINUSCA,2021,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2021,Zémio,5.03144,25.13614,0,0,0,0,0,0,0,0
MINUSCA,2022,Alindao,5.02667,21.20876,0,0,0,0,0,0,0,0
MINUSCA,2022,Bambari,5.76388,20.670733,1300,0,0,0,0,0,0,0
MINUSCA,2022,Bangassou,4.737921,22.816399,650,3,0,0,0,0,0,0
MINUSCA,2022,Bangui,4.393797,18.559861,1950,3,3,0,3,0,0,3
MINUSCA,2022,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,0
MINUSCA,2022,Berberati,4.257356,15.787821,650,0,0,0,0,0,0,0
MINUSCA,2022,Birao,10.293262,22.782273,650,0,0,0,0,0,0,0
MINUSCA,2022,Bocaranga,6.76546,15.77873,0,0,0,0,0,0,0,0
MINUSCA,2022,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2022,Bouar,5.943066,15.598526,650,3,0,0,3,0,0,0
MINUSCA,2022,Bria,6.539023,21.99111,650,3,3,0,3,0,0,0
MINUSCA,2022,Kaga Bandoro,6.995947,19.184232,650,3,3,0,0,0,0,0
MINUSCA,2022,Mobaye,4.31902,21.17861,0,0,0,0,0,0,0,0
MINUSCA,2022,Ndélé,8.411047,20.647584,0,0,0,0,0,0,0,0
MINUSCA,2022,Nola,3.52494,16.04583,0,0,0,0,0,0,0,0
MINUSCA,2022,Obo,5.39567,26.491755,0,0,0,0,0,0,0,0
MINUSCA,2022,Paoua,7.247378,16.434391,0,0,0,0,0,0,0,0
MINUSCA,2022,Rafaï,4.98861,23.9278,0,0,0,0,0,0,0,0
MINUSCA,2022,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2022,Zémio,5.03144,25.13614,0,0,0,0,0,0,0,0
MINUSCA,2022,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,0
MINUSCA,2022,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,0
MINUSCA,2022,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,0
MINUSCA,2022,Damara,4.955455,18.698601,0,0,0,0,0,0,0,0
MINUSCA,2023,Alindao,5.02667,21.20876,650,0,0,0,0,0,0,0
MINUSCA,2023,Bambari,5.76388,20.670733,1300,0,0,0,0,0,0,0
MINUSCA,2023,Bangassou,4.737921,22.816399,650,3,0,0,0,0,0,0
MINUSCA,2023,Bangui,4.393797,18.559861,1950,3,3,0,3,0,0,3
MINUSCA,2023,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,0
MINUSCA,2023,Berberati,4.257356,15.787821,650,0,0,0,0,0,0,0
MINUSCA,2023,Birao,10.293262,22.782273,650,0,0,0,0,0,0,0
MINUSCA,2023,Bocaranga,6.9965,15.6383,0,0,0,0,0,0,0,0
MINUSCA,2023,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2023,Bouar,5.943066,15.598526,650,3,3,0,3,0,0,0
MINUSCA,2023,Bria,6.539023,21.99111,650,3,3,0,3,0,0,0
MINUSCA,2023,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,0
MINUSCA,2023,Damara,4.955455,18.698601,0,0,0,0,0,0,0,0
MINUSCA,2023,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,0
MINUSCA,2023,Kaga Bandoro,6.995947,19.184232,650,3,3,0,0,0,0,0
MINUSCA,2023,Mbaiki,3.866552,17.983117,650,0,0,0,0,0,0,0
MINUSCA,2023,Mobaye,4.31902,21.17861,0,0,0,0,0,0,0,0
MINUSCA,2023,Ndélé,8.411047,20.647584,0,0,0,0,0,0,0,0
MINUSCA,2023,Nola,3.52494,16.04583,0,0,0,0,0,0,0,0
MINUSCA,2023,Obo,5.39567,26.491755,0,0,0,0,0,0,0,0
MINUSCA,2023,Paoua,7.247378,16.434391,0,0,0,0,0,0,0,0
MINUSCA,2023,Rafaï,4.98861,23.9278,0,0,0,0,0,0,0,0
MINUSCA,2023,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2023,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,0
MINUSCA,2023,Zémio,5.03144,25.13614,0,0,0,0,0,0,0,0
MINUSCA,2024,Alindao,5.02667,21.20876,650,0,0,0,0,0,0,0
MINUSCA,2024,Bambari,5.76388,20.670733,1300,0,0,0,0,0,0,0
MINUSCA,2024,Bangassou,4.737921,22.816399,650,4,0,0,0,0,0,0
MINUSCA,2024,Bangui,4.393797,18.559861,1950,4,4,0,4,0,0,4
MINUSCA,2024,Batangafo,7.300928,18.28926,0,0,0,0,0,0,0,0
MINUSCA,2024,Berberati,4.257356,15.787821,650,0,0,0,0,0,0,0
MINUSCA,2024,Birao,10.293262,22.782273,650,0,0,0,0,0,0,0
MINUSCA,2024,Bocaranga,6.9965,15.6383,0,0,0,0,0,0,0,0
MINUSCA,2024,Bossangoa,6.497508,17.450452,650,0,0,0,0,0,0,0
MINUSCA,2024,Bouar,5.943066,15.598526,650,4,4,0,4,0,0,0
MINUSCA,2024,Bria,6.539023,21.99111,650,4,4,0,4,0,0,0
MINUSCA,2024,Carnot,4.93979,15.877884,0,0,0,0,0,0,0,0
MINUSCA,2024,Damara,4.955455,18.698601,0,0,0,0,0,0,0,0
MINUSCA,2024,Dékoa,6.318865,19.077846,0,0,0,0,0,0,0,0
MINUSCA,2024,Kaga Bandoro,6.995947,19.184232,650,4,4,0,0,0,0,0
MINUSCA,2024,Mbaiki,3.866552,17.983117,650,0,0,0,0,0,0,0
MINUSCA,2024,Mobaye,4.31902,21.17861,0,0,0,0,0,0,0,0
MINUSCA,2024,Ndélé,8.411047,20.647584,0,0,0,0,0,0,0,0
MINUSCA,2024,Nola,3.52494,16.04583,0,0,0,0,0,0,0,0
MINUSCA,2024,Obo,5.39567,26.491755,0,0,0,0,0,0,0,0
MINUSCA,2024,Paoua,7.247378,16.434391,0,0,0,0,0,0,0,0
MINUSCA,2024,Rafaï,4.98861,23.9278,0,0,0,0,0,0,0,0
MINUSCA,2024,Sibut,5.731454,19.087667,650,0,0,0,0,0,0,0
MINUSCA,2024,Zémio,5.03144,25.13614,0,0,0,0,0,0,0,0
MINUSCA,2024,Yaloke,5.315066,17.098075,0,0,0,0,0,0,0,0
MINUSCA,2024,Beloko,5.935483,14.605549,0,0,0,0,0,0,0,0
MINUSCA,2024,Bossembélé,5.251686,17.643623,0,0,0,0,0,0,0,0
MINUSCA,2024,Sam Ouandja,8.5208,23.272212,0,0,0,0,0,0,0,0
MINUSMA,2014,Aguelhok,19.46139,0.85889,37,1,0,0,0,0,0,0
MINUSMA,2014,Ansongo,15.6597,0.5022,350,0,0,0,0,0,0,0
MINUSMA,2014,Bamako,12.65,-8,150,4,0,4,2,0,0,3
MINUSMA,2014,Douentza,15.00155,-2.94978,950,0,0,0,0,0,0,0
MINUSMA,2014,Dyabali,14.6937,-6.0197,747,0,0,0,0,0,0,0
MINUSMA,2014,Gao,16.27167,-0.04472,187,4,4,3,3,3,0,4
MINUSMA,2014,Gossi,15.822994,-1.300646,150,0,0,0,0,0,0,0
MINUSMA,2014,Goundam,16.41453,-3.67075,150,0,0,0,0,0,0,0
